frame,source_track,target_track,ttc_std,ttc_mod,pair_risk_mod,pair_risk_std,is_critical_0.3,is_critical_0.5,is_critical_0.7
5271,1204,1170,10,5.072193623,0.191625262,0.035673993,0,0,0
5271,1204,1129,10,5.73833704,0.155101688,0.035673993,0,0,0
5271,1204,1239,10,4.580518246,0.330805051,0.035673993,1,0,0
5271,1204,1226,10,4.512337208,0.228468235,0.035673993,0,0,0
5271,1204,1210,10,3.140215874,0.402254319,0.035673993,1,0,0
5271,1204,1219,10,3.811086655,0.292593058,0.035673993,0,0,0
5271,1204,1228,10,4.493789196,0.234418599,0.035673993,0,0,0
5271,1204,1202,0.684354603,0.136870921,0.969408207,0.856117671,1,1,1
5271,1204,1188,10,4.191328049,0.261121251,0.035673993,0,0,0
5271,1204,1206,10,5.995479107,0.137224557,0.035673993,0,0,0
5271,1206,1219,10,9.477731705,0.041835941,0.035673993,0,0,0
5271,1206,1228,10,9.667654991,0.0393228,0.035673993,0,0,0
5271,1206,1202,10,8.128667831,0.064432572,0.035673993,0,0,0
5271,1206,1204,10,5.995479107,0.137224557,0.035673993,0,0,0
5271,1206,1188,10,9.192269325,0.081607008,0.035673993,0,0,0
5271,1206,1234,1.136084437,0.647496879,0.930133547,0.837840686,1,1,1
5271,1206,1235,1.056375146,0.521290898,0.816342411,0.67608552,1,1,1
5271,1206,1240,10,9.506615639,0.040442208,0.035673993,0,0,0
5271,1206,1242,10,8.068094254,0.067155147,0.035673993,0,0,0
5271,1210,1186,10,9.571035385,0.042906681,0.035673993,0,0,0
5271,1210,1239,10,6.170179844,0.288294754,0.035673993,0,0,0
5271,1210,1204,10,3.140215874,0.402254319,0.035673993,1,0,0
5271,1219,1186,10,9.790606499,0.038190256,0.035673993,0,0,0
5271,1219,1239,10,7.206760406,0.206534856,0.035673993,0,0,0
5271,1219,1204,10,3.811086655,0.292593058,0.035673993,0,0,0
5271,1219,1206,10,9.477731705,0.041835941,0.035673993,0,0,0
5271,1226,1186,10,9.521745682,0.041449992,0.035673993,0,0,0
5271,1226,1239,10,7.052584171,0.209164619,0.035673993,0,0,0
5271,1226,1204,10,4.512337208,0.228468235,0.035673993,0,0,0
5271,1228,1239,10,7.567722321,0.188873712,0.035673993,0,0,0
5271,1228,1204,10,4.493789196,0.234418599,0.035673993,0,0,0
5271,1228,1206,10,9.667654991,0.0393228,0.035673993,0,0,0
5271,1234,1188,10,7.874036789,0.11494128,0.035673993,0,0,0
5271,1234,1206,1.136084437,0.647496879,0.930133547,0.837840686,1,1,1
5271,1234,1235,10,2.238159418,0.513417119,0.035673993,1,1,0
5271,1234,1240,10,5.863873959,0.165714263,0.035673993,0,0,0
5271,1234,1242,10,4.76512289,0.248604669,0.035673993,0,0,0
5271,1235,1206,1.056375146,0.521290898,0.816342411,0.67608552,1,1,1
5271,1235,1234,10,2.238159418,0.513417119,0.035673993,1,1,0
5271,1235,1240,10,6.471843243,0.08561165,0.035673993,0,0,0
5271,1239,1170,10,7.790151119,0.170349102,0.035673993,0,0,0
5271,1239,1129,10,7.790897846,0.170918653,0.035673993,0,0,0
5271,1239,1186,10,7.014301777,0.359808727,0.035673993,1,0,0
5271,1239,1226,10,7.052584171,0.209164619,0.035673993,0,0,0
5271,1239,1210,10,6.170179844,0.288294754,0.035673993,0,0,0
5271,1239,1219,10,7.206760406,0.206534856,0.035673993,0,0,0
5271,1239,1228,10,7.567722321,0.188873712,0.035673993,0,0,0
5271,1239,1202,10,5.502895832,0.293707072,0.035673993,0,0,0
5271,1239,1204,10,4.580518246,0.330805051,0.035673993,1,0,0
5271,1239,1188,10,7.752025604,0.177382157,0.035673993,0,0,0
5271,1240,1206,10,9.506615639,0.040442208,0.035673993,0,0,0
5271,1240,1234,10,5.863873959,0.165714263,0.035673993,0,0,0
5271,1240,1235,10,6.471843243,0.08561165,0.035673993,0,0,0
5271,1240,1242,0,0,1,1,1,1,1
5271,1242,1206,10,8.068094254,0.067155147,0.035673993,0,0,0
5271,1242,1234,10,4.76512289,0.248604669,0.035673993,0,0,0
5271,1242,1240,0,0,1,1,1,1,1
5272,1129,1186,10,9.919384003,0.036621911,0.035673993,0,0,0
5272,1129,1239,10,6.461881638,0.170918653,0.035673993,0,0,0
5272,1129,1204,10,5.629711628,0.155101688,0.035673993,0,0,0
5272,1170,1239,10,6.462546349,0.170349102,0.035673993,0,0,0
5272,1170,1204,10,4.977809906,0.191625262,0.035673993,0,0,0
5272,1186,1129,10,9.919384003,0.036621911,0.035673993,0,0,0
5272,1186,1239,10,5.25763464,0.359808727,0.035673993,1,0,0
5272,1186,1226,10,9.54980278,0.040632205,0.035673993,0,0,0
5272,1186,1210,10,9.56377697,0.043093938,0.035673993,0,0,0
5272,1186,1219,10,9.795524597,0.038125494,0.035673993,0,0,0
5272,1186,1202,10,8.487272263,0.058196101,0.035673993,0,0,0
5272,1188,1239,10,6.431318283,0.177382157,0.035673993,0,0,0
5272,1188,1204,10,4.083884239,0.261121251,0.035673993,0,0,0
5272,1188,1206,10,9.122990608,0.081607008,0.035673993,0,0,0
5272,1188,1234,10,7.76854372,0.11494128,0.035673993,0,0,0
5272,1202,1186,10,8.487272263,0.058196101,0.035673993,0,0,0
5272,1202,1239,10,4.518425465,0.293707072,0.035673993,0,0,0
5272,1202,1204,0.593595386,0.118719071,0.969408207,0.856117671,1,1,1
5272,1202,1206,10,8.226408005,0.061093678,0.035673993,0,0,0
5272,1204,1170,10,4.977809906,0.191625262,0.035673993,0,0,0
5272,1204,1129,10,5.629711628,0.155101688,0.035673993,0,0,0
5272,1204,1239,10,3.910712957,0.330805051,0.035673993,1,0,0
5272,1204,1226,10,4.431517124,0.228468235,0.035673993,0,0,0
5272,1204,1210,10,2.946341276,0.402254319,0.035673993,1,0,0
5272,1204,1219,10,3.71128726,0.292593058,0.035673993,0,0,0
5272,1204,1228,10,4.384836197,0.234418599,0.035673993,0,0,0
5272,1204,1202,0.593595386,0.118719071,0.969408207,0.856117671,1,1,1
5272,1204,1188,10,4.083884239,0.261121251,0.035673993,0,0,0
5272,1204,1206,10,5.958409786,0.133102907,0.035673993,0,0,0
5272,1206,1219,10,9.521998405,0.0413897,0.035673993,0,0,0
5272,1206,1228,10,9.707852364,0.039058596,0.035673993,0,0,0
5272,1206,1202,10,8.226408005,0.061093678,0.035673993,0,0,0
5272,1206,1204,10,5.958409786,0.133102907,0.035673993,0,0,0
5272,1206,1188,10,9.122990608,0.081607008,0.035673993,0,0,0
5272,1206,1234,0.937185705,0.52701062,0.930133547,0.837840686,1,1,1
5272,1206,1235,1.174307108,0.608764172,0.280519052,0.152825335,0,0,0
5272,1206,1242,10,8.102249146,0.066290655,0.035673993,0,0,0
5272,1210,1186,10,9.56377697,0.043093938,0.035673993,0,0,0
5272,1210,1239,10,4.773956776,0.288294754,0.035673993,0,0,0
5272,1210,1204,10,2.946341276,0.402254319,0.035673993,1,0,0
5272,1219,1186,10,9.795524597,0.038125494,0.035673993,0,0,0
5272,1219,1239,10,5.845685005,0.206534856,0.035673993,0,0,0
5272,1219,1204,10,3.71128726,0.292593058,0.035673993,0,0,0
5272,1219,1206,10,9.521998405,0.0413897,0.035673993,0,0,0
5272,1226,1186,10,9.54980278,0.040632205,0.035673993,0,0,0
5272,1226,1239,10,5.766900063,0.209164619,0.035673993,0,0,0
5272,1226,1204,10,4.431517124,0.228468235,0.035673993,0,0,0
5272,1228,1239,10,6.167534351,0.188873712,0.035673993,0,0,0
5272,1228,1204,10,4.384836197,0.234418599,0.035673993,0,0,0
5272,1228,1206,10,9.707852364,0.039058596,0.035673993,0,0,0
5272,1234,1188,10,7.76854372,0.11494128,0.035673993,0,0,0
5272,1234,1206,0.937185705,0.52701062,0.930133547,0.837840686,1,1,1
5272,1234,1235,10,2.288534403,0.513417119,0.035673993,1,1,0
5272,1234,1242,10,4.771478653,0.248604669,0.035673993,0,0,0
5272,1235,1206,1.174307108,0.608764172,0.280519052,0.152825335,0,0,0
5272,1235,1234,10,2.288534403,0.513417119,0.035673993,1,1,0
5272,1239,1170,10,6.462546349,0.170349102,0.035673993,0,0,0
5272,1239,1129,10,6.461881638,0.170918653,0.035673993,0,0,0
5272,1239,1186,10,5.25763464,0.359808727,0.035673993,1,0,0
5272,1239,1226,10,5.766900063,0.209164619,0.035673993,0,0,0
5272,1239,1210,10,4.773956776,0.288294754,0.035673993,0,0,0
5272,1239,1219,10,5.845685005,0.206534856,0.035673993,0,0,0
5272,1239,1228,10,6.167534351,0.188873712,0.035673993,0,0,0
5272,1239,1202,10,4.518425465,0.293707072,0.035673993,0,0,0
5272,1239,1204,10,3.910712957,0.330805051,0.035673993,1,0,0
5272,1239,1188,10,6.431318283,0.177382157,0.035673993,0,0,0
5272,1242,1206,10,8.102249146,0.066290655,0.035673993,0,0,0
5272,1242,1234,10,4.771478653,0.248604669,0.035673993,0,0,0
5273,1129,1239,10,5.299702644,0.168810954,0.035673993,0,0,0
5273,1129,1186,10,9.921325684,0.036600694,0.035673993,0,0,0
5273,1129,1204,10,5.591022968,0.153149525,0.035673993,0,0,0
5273,1170,1239,10,5.309716225,0.167503886,0.035673993,0,0,0
5273,1170,1204,10,4.95664072,0.187965376,0.035673993,0,0,0
5273,1186,1129,10,9.921325684,0.036600694,0.035673993,0,0,0
5273,1186,1239,10,3.859936714,0.359808727,0.035673993,1,0,0
5273,1186,1226,10,9.609582901,0.039634223,0.035673993,0,0,0
5273,1186,1210,10,9.555987358,0.043280637,0.035673993,0,0,0
5273,1186,1219,10,9.800616264,0.038061846,0.035673993,0,0,0
5273,1186,1202,10,8.53181076,0.057263228,0.035673993,0,0,0
5273,1188,1239,10,5.276052952,0.177382157,0.035673993,0,0,0
5273,1188,1204,10,4.029838085,0.261121251,0.035673993,0,0,0
5273,1188,1234,10,7.447834015,0.11494128,0.035673993,0,0,0
5273,1202,1239,10,3.675517082,0.285083904,0.035673993,0,0,0
5273,1202,1186,10,8.53181076,0.057263228,0.035673993,0,0,0
5273,1202,1204,0.530270696,0.106054142,0.969408207,0.856117671,1,1,1
5273,1204,1170,10,4.95664072,0.187965376,0.035673993,0,0,0
5273,1204,1129,10,5.591022968,0.153149525,0.035673993,0,0,0
5273,1204,1239,10,3.318678141,0.325767332,0.035673993,1,0,0
5273,1204,1226,10,4.429074287,0.222756737,0.035673993,0,0,0
5273,1204,1210,10,2.810897589,0.402254319,0.035673993,1,0,0
5273,1204,1219,10,3.686917543,0.287214005,0.035673993,0,0,0
5273,1204,1228,10,4.351940632,0.230654384,0.035673993,0,0,0
5273,1204,1202,0.530270696,0.106054142,0.969408207,0.856117671,1,1,1
5273,1204,1188,10,4.029838085,0.261121251,0.035673993,0,0,0
5273,1210,1239,10,3.731315613,0.279142974,0.035673993,0,0,0
5273,1210,1186,10,9.555987358,0.043280637,0.035673993,0,0,0
5273,1210,1204,10,2.810897589,0.402254319,0.035673993,1,0,0
5273,1219,1239,10,4.731858253,0.200472238,0.035673993,0,0,0
5273,1219,1186,10,9.800616264,0.038061846,0.035673993,0,0,0
5273,1219,1204,10,3.686917543,0.287214005,0.035673993,0,0,0
5273,1226,1239,10,4.693901062,0.202845658,0.035673993,0,0,0
5273,1226,1186,10,9.609582901,0.039634223,0.035673993,0,0,0
5273,1226,1204,10,4.429074287,0.222756737,0.035673993,0,0,0
5273,1228,1239,10,5.000030041,0.184866738,0.035673993,0,0,0
5273,1228,1204,10,4.351940632,0.230654384,0.035673993,0,0,0
5273,1234,1188,10,7.447834015,0.11494128,0.035673993,0,0,0
5273,1234,1235,10,2.234528303,0.513417119,0.035673993,1,1,0
5273,1234,1240,10,5.711840153,0.165714263,0.035673993,0,0,0
5273,1234,1242,10,4.589691639,0.248604669,0.035673993,0,0,0
5273,1235,1234,10,2.234528303,0.513417119,0.035673993,1,1,0
5273,1235,1240,10,7.373801708,0.035673993,0.035673993,0,0,0
5273,1239,1170,10,5.309716225,0.167503886,0.035673993,0,0,0
5273,1239,1129,10,5.299702644,0.168810954,0.035673993,0,0,0
5273,1239,1186,10,3.859936714,0.359808727,0.035673993,1,0,0
5273,1239,1226,10,4.693901062,0.202845658,0.035673993,0,0,0
5273,1239,1210,10,3.731315613,0.279142974,0.035673993,0,0,0
5273,1239,1219,10,4.731858253,0.200472238,0.035673993,0,0,0
5273,1239,1228,10,5.000030041,0.184866738,0.035673993,0,0,0
5273,1239,1202,10,3.675517082,0.285083904,0.035673993,0,0,0
5273,1239,1204,10,3.318678141,0.325767332,0.035673993,1,0,0
5273,1239,1188,10,5.276052952,0.177382157,0.035673993,0,0,0
5273,1240,1234,10,5.711840153,0.165714263,0.035673993,0,0,0
5273,1240,1235,10,7.373801708,0.035673993,0.035673993,0,0,0
5273,1240,1242,0,0,1,1,1,1,1
5273,1242,1234,10,4.589691639,0.248604669,0.035673993,0,0,0
5273,1242,1240,0,0,1,1,1,1,1
5274,1129,1186,10,9.923064232,0.03658035,0.035673993,0,0,0
5274,1129,1239,10,5.336927414,0.164142288,0.035673993,0,0,0
5274,1129,1204,10,5.629021645,0.146934718,0.035673993,0,0,0
5274,1170,1239,10,5.360246181,0.162226337,0.035673993,0,0,0
5274,1170,1204,10,5.014492512,0.179010836,0.035673993,0,0,0
5274,1186,1129,10,9.923064232,0.03658035,0.035673993,0,0,0
5274,1186,1239,10,3.704198837,0.359808727,0.035673993,1,0,0
5274,1186,1226,10,9.684186935,0.039191789,0.035673993,0,0,0
5274,1186,1210,10,9.547147751,0.043469609,0.035673993,0,0,0
5274,1186,1219,10,9.805628777,0.037996528,0.035673993,0,0,0
5274,1186,1202,10,8.580289841,0.056248078,0.035673993,0,0,0
5274,1188,1239,10,5.261267185,0.177382157,0.035673993,0,0,0
5274,1188,1204,10,4.028311253,0.256544381,0.035673993,0,0,0
5274,1188,1206,10,8.796577454,0.081607008,0.035673993,0,0,0
5274,1188,1234,10,7.029389858,0.11494128,0.035673993,0,0,0
5274,1202,1186,10,8.580289841,0.056248078,0.035673993,0,0,0
5274,1202,1239,10,3.764915228,0.273323286,0.035673993,0,0,0
5274,1202,1204,0.488366574,0.097673312,0.969408207,0.856117671,1,1,1
5274,1202,1206,10,8.386040688,0.059215453,0.035673993,0,0,0
5274,1204,1170,10,5.014492512,0.179010836,0.035673993,0,0,0
5274,1204,1129,10,5.629021645,0.146934718,0.035673993,0,0,0
5274,1204,1239,10,3.364715576,0.314623802,0.035673993,1,0,0
5274,1204,1226,10,4.50502491,0.211172602,0.035673993,0,0,0
5274,1204,1210,10,2.736888885,0.402254319,0.035673993,1,0,0
5274,1204,1219,10,3.742583036,0.273646153,0.035673993,0,0,0
5274,1204,1228,10,4.400504589,0.220152409,0.035673993,0,0,0
5274,1204,1202,0.488366574,0.097673312,0.969408207,0.856117671,1,1,1
5274,1204,1188,10,4.028311253,0.256544381,0.035673993,0,0,0
5274,1204,1206,10,6.049898148,0.126117165,0.035673993,0,0,0
5274,1206,1219,10,9.554169655,0.040992774,0.035673993,0,0,0
5274,1206,1228,10,9.728076935,0.038789088,0.035673993,0,0,0
5274,1206,1202,10,8.386040688,0.059215453,0.035673993,0,0,0
5274,1206,1204,10,6.049898148,0.126117165,0.035673993,0,0,0
5274,1206,1188,10,8.796577454,0.081607008,0.035673993,0,0,0
5274,1206,1234,0.620302022,0.291425169,0.930133547,0.837840686,1,1,1
5274,1206,1240,10,9.623643875,0.035673993,0.035673993,0,0,0
5274,1206,1242,10,8.141119003,0.065236737,0.035673993,0,0,0
5274,1210,1186,10,9.547147751,0.043469609,0.035673993,0,0,0
5274,1210,1239,10,3.828093529,0.266935853,0.035673993,0,0,0
5274,1210,1204,10,2.736888885,0.402254319,0.035673993,1,0,0
5274,1219,1186,10,9.805628777,0.037996528,0.035673993,0,0,0
5274,1219,1239,10,4.821238518,0.191888783,0.035673993,0,0,0
5274,1219,1204,10,3.742583036,0.273646153,0.035673993,0,0,0
5274,1219,1206,10,9.554169655,0.040992774,0.035673993,0,0,0
5274,1226,1186,10,9.684186935,0.039191789,0.035673993,0,0,0
5274,1226,1239,10,4.78592968,0.193911663,0.035673993,0,0,0
5274,1226,1204,10,4.50502491,0.211172602,0.035673993,0,0,0
5274,1228,1239,10,5.064360142,0.178257057,0.035673993,0,0,0
5274,1228,1204,10,4.400504589,0.220152409,0.035673993,0,0,0
5274,1228,1206,10,9.728076935,0.038789088,0.035673993,0,0,0
5274,1234,1188,10,7.029389858,0.11494128,0.035673993,0,0,0
5274,1234,1206,0.620302022,0.291425169,0.930133547,0.837840686,1,1,1
5274,1234,1240,10,5.392470837,0.035673993,0.035673993,0,0,0
5274,1234,1242,10,4.344691277,0.248604669,0.035673993,0,0,0
5274,1239,1170,10,5.360246181,0.162226337,0.035673993,0,0,0
5274,1239,1129,10,5.336927414,0.164142288,0.035673993,0,0,0
5274,1239,1186,10,3.704198837,0.359808727,0.035673993,1,0,0
5274,1239,1226,10,4.78592968,0.193911663,0.035673993,0,0,0
5274,1239,1210,10,3.828093529,0.266935853,0.035673993,0,0,0
5274,1239,1219,10,4.821238518,0.191888783,0.035673993,0,0,0
5274,1239,1228,10,5.064360142,0.178257057,0.035673993,0,0,0
5274,1239,1202,10,3.764915228,0.273323286,0.035673993,0,0,0
5274,1239,1204,10,3.364715576,0.314623802,0.035673993,1,0,0
5274,1239,1188,10,5.261267185,0.177382157,0.035673993,0,0,0
5274,1240,1206,10,9.623643875,0.035673993,0.035673993,0,0,0
5274,1240,1234,10,5.392470837,0.035673993,0.035673993,0,0,0
5274,1240,1242,0,0,0.035673993,0.035673993,0,0,0
5274,1242,1206,10,8.141119003,0.065236737,0.035673993,0,0,0
5274,1242,1234,10,4.344691277,0.248604669,0.035673993,0,0,0
5274,1242,1240,0,0,0.035673993,0.035673993,0,0,0
5275,1129,1186,10,9.924732208,0.036561342,0.035673993,0,0,0
5275,1129,1239,10,5.421064854,0.159622198,0.035673993,0,0,0
5275,1129,1204,10,5.753300667,0.136893752,0.035673993,0,0,0
5275,1170,1239,10,5.456288338,0.157202196,0.035673993,0,0,0
5275,1170,1204,10,5.160926819,0.16537102,0.035673993,0,0,0
5275,1186,1129,10,9.924732208,0.036561342,0.035673993,0,0,0
5275,1186,1239,10,3.59433794,0.359808727,0.035673993,1,0,0
5275,1186,1226,10,9.756350517,0.039191789,0.035673993,0,0,0
5275,1186,1210,10,9.537841797,0.043659309,0.035673993,0,0,0
5275,1186,1219,10,9.810781479,0.037930744,0.035673993,0,0,0
5275,1186,1202,10,8.633950233,0.055171891,0.035673993,0,0,0
5275,1188,1239,10,5.278251171,0.177382157,0.035673993,0,0,0
5275,1188,1204,10,4.081360817,0.247893436,0.035673993,0,0,0
5275,1188,1206,10,8.604006767,0.081607008,0.035673993,0,0,0
5275,1188,1234,10,6.663325787,0.11494128,0.035673993,0,0,0
5275,1202,1186,10,8.633950233,0.055171891,0.035673993,0,0,0
5275,1202,1239,10,3.891299963,0.261975971,0.035673993,0,0,0
5275,1202,1204,0.466853499,0.093370698,0.969408207,0.856117671,1,1,1
5275,1202,1206,10,8.479718208,0.057383314,0.035673993,0,0,0
5275,1204,1170,10,5.160926819,0.16537102,0.035673993,0,0,0
5275,1204,1129,10,5.753300667,0.136893752,0.035673993,0,0,0
5275,1204,1239,10,3.4691329,0.300293872,0.035673993,1,0,0
5275,1204,1226,10,4.66523838,0.194561758,0.035673993,0,0,0
5275,1204,1210,10,2.732012272,0.393093089,0.035673993,1,0,0
5275,1204,1219,10,3.887758255,0.252624482,0.035673993,0,0,0
5275,1204,1228,10,4.540305614,0.203562521,0.035673993,0,0,0
5275,1204,1202,0.466853499,0.093370698,0.969408207,0.856117671,1,1,1
5275,1204,1188,10,4.081360817,0.247893436,0.035673993,0,0,0
5275,1204,1206,10,6.211631775,0.116538833,0.035673993,0,0,0
5275,1206,1219,10,9.583078384,0.040621189,0.035673993,0,0,0
5275,1206,1228,10,9.748848915,0.038564054,0.035673993,0,0,0
5275,1206,1202,10,8.479718208,0.057383314,0.035673993,0,0,0
5275,1206,1204,10,6.211631775,0.116538833,0.035673993,0,0,0
5275,1206,1188,10,8.604006767,0.081607008,0.035673993,0,0,0
5275,1206,1234,0.54180187,0.231288671,0.930133547,0.837840686,1,1,1
5275,1206,1235,5.635378838,3.813340902,0.067934396,0.035673993,0,0,0
5275,1206,1242,10,8.18919754,0.064098184,0.035673993,0,0,0
5275,1210,1186,10,9.537841797,0.043659309,0.035673993,0,0,0
5275,1210,1239,10,3.962240696,0.255624563,0.035673993,0,0,0
5275,1210,1204,10,2.732012272,0.393093089,0.035673993,1,0,0
5275,1219,1186,10,9.810781479,0.037930744,0.035673993,0,0,0
5275,1219,1239,10,4.952517986,0.183919227,0.035673993,0,0,0
5275,1219,1204,10,3.887758255,0.252624482,0.035673993,0,0,0
5275,1219,1206,10,9.583078384,0.040621189,0.035673993,0,0,0
5275,1226,1186,10,9.756350517,0.039191789,0.035673993,0,0,0
5275,1226,1239,10,4.921057701,0.185740171,0.035673993,0,0,0
5275,1226,1204,10,4.66523838,0.194561758,0.035673993,0,0,0
5275,1228,1239,10,5.173585892,0.172032465,0.035673993,0,0,0
5275,1228,1204,10,4.540305614,0.203562521,0.035673993,0,0,0
5275,1228,1206,10,9.748848915,0.038564054,0.035673993,0,0,0
5275,1234,1188,10,6.663325787,0.11494128,0.035673993,0,0,0
5275,1234,1206,0.54180187,0.231288671,0.930133547,0.837840686,1,1,1
5275,1234,1235,10,2,0.513417119,0.035673993,1,1,0
5275,1234,1242,10,4.175673962,0.246429632,0.035673993,0,0,0
5275,1235,1206,5.635378838,3.813340902,0.067934396,0.035673993,0,0,0
5275,1235,1234,10,2,0.513417119,0.035673993,1,1,0
5275,1239,1170,10,5.456288338,0.157202196,0.035673993,0,0,0
5275,1239,1129,10,5.421064854,0.159622198,0.035673993,0,0,0
5275,1239,1186,10,3.59433794,0.359808727,0.035673993,1,0,0
5275,1239,1226,10,4.921057701,0.185740171,0.035673993,0,0,0
5275,1239,1210,10,3.962240696,0.255624563,0.035673993,0,0,0
5275,1239,1219,10,4.952517986,0.183919227,0.035673993,0,0,0
5275,1239,1228,10,5.173585892,0.172032465,0.035673993,0,0,0
5275,1239,1202,10,3.891299963,0.261975971,0.035673993,0,0,0
5275,1239,1204,10,3.4691329,0.300293872,0.035673993,1,0,0
5275,1239,1188,10,5.278251171,0.177382157,0.035673993,0,0,0
5275,1242,1206,10,8.18919754,0.064098184,0.035673993,0,0,0
5275,1242,1234,10,4.175673962,0.246429632,0.035673993,0,0,0
5276,1129,1186,10,9.926291466,0.036543378,0.035673993,0,0,0
5276,1129,1239,10,5.504836559,0.155630997,0.035673993,0,0,0
5276,1129,1204,10,5.965650558,0.123915811,0.035673993,0,0,0
5276,1170,1239,10,5.550667286,0.15278271,0.035673993,0,0,0
5276,1170,1204,10,5.398691177,0.148177224,0.035673993,0,0,0
5276,1186,1129,10,9.926291466,0.036543378,0.035673993,0,0,0
5276,1186,1239,10,3.484942198,0.359808727,0.035673993,1,0,0
5276,1186,1226,10,9.811989784,0.039191789,0.035673993,0,0,0
5276,1186,1210,10,9.527923584,0.043849056,0.035673993,0,0,0
5276,1186,1219,10,9.815979958,0.037864592,0.035673993,0,0,0
5276,1186,1202,10,8.691905022,0.054051667,0.035673993,0,0,0
5276,1186,1204,10,6.88428545,0.093313581,0.035673993,0,0,0
5276,1188,1239,10,5.283913612,0.177382157,0.035673993,0,0,0
5276,1188,1204,10,4.184268951,0.236059275,0.035673993,0,0,0
5276,1188,1206,10,8.390047073,0.081607008,0.035673993,0,0,0
5276,1188,1234,10,6.490001678,0.111016786,0.035673993,0,0,0
5276,1202,1186,10,8.691905022,0.054051667,0.035673993,0,0,0
5276,1202,1239,10,4.018507481,0.251458271,0.035673993,0,0,0
5276,1202,1204,0.46604234,0.093208469,0.967723106,0.848702644,1,1,1
5276,1202,1206,10,8.574005127,0.055653895,0.035673993,0,0,0
5276,1204,1170,10,5.398691177,0.148177224,0.035673993,0,0,0
5276,1204,1129,10,5.965650558,0.123915811,0.035673993,0,0,0
5276,1204,1186,10,6.88428545,0.093313581,0.035673993,0,0,0
5276,1204,1239,10,3.608981133,0.283656802,0.035673993,0,0,0
5276,1204,1226,10,4.911016941,0.174217682,0.035673993,0,0,0
5276,1204,1210,10,2.80112648,0.373875584,0.035673993,1,0,0
5276,1204,1219,10,4.127553463,0.22560273,0.035673993,0,0,0
5276,1204,1228,10,4.775346279,0.182188255,0.035673993,0,0,0
5276,1204,1202,0.46604234,0.093208469,0.967723106,0.848702644,1,1,1
5276,1204,1188,10,4.184268951,0.236059275,0.035673993,0,0,0
5276,1204,1206,10,6.448592186,0.105218534,0.035673993,0,0,0
5276,1206,1219,10,9.610396385,0.040313158,0.035673993,0,0,0
5276,1206,1228,10,9.766304016,0.03842145,0.035673993,0,0,0
5276,1206,1202,10,8.574005127,0.055653895,0.035673993,0,0,0
5276,1206,1204,10,6.448592186,0.105218534,0.035673993,0,0,0
5276,1206,1188,10,8.390047073,0.081607008,0.035673993,0,0,0
5276,1206,1234,0.530781925,0.217281312,0.916629468,0.817064553,1,1,1
5276,1206,1235,10,8.067638397,0.049610911,0.035673993,0,0,0
5276,1206,1242,10,8.242017746,0.063417548,0.035673993,0,0,0
5276,1210,1186,10,9.527923584,0.043849056,0.035673993,0,0,0
5276,1210,1239,10,4.092136383,0.245571802,0.035673993,0,0,0
5276,1210,1204,10,2.80112648,0.373875584,0.035673993,1,0,0
5276,1219,1186,10,9.815979958,0.037864592,0.035673993,0,0,0
5276,1219,1239,10,5.07977581,0.176904094,0.035673993,0,0,0
5276,1219,1204,10,4.127553463,0.22560273,0.035673993,0,0,0
5276,1219,1206,10,9.610396385,0.040313158,0.035673993,0,0,0
5276,1226,1186,10,9.811989784,0.039191789,0.035673993,0,0,0
5276,1226,1239,10,5.050219536,0.17881115,0.035673993,0,0,0
5276,1226,1204,10,4.911016941,0.174217682,0.035673993,0,0,0
5276,1228,1239,10,5.280216217,0.166561686,0.035673993,0,0,0
5276,1228,1204,10,4.775346279,0.182188255,0.035673993,0,0,0
5276,1228,1206,10,9.766304016,0.03842145,0.035673993,0,0,0
5276,1234,1188,10,6.490001678,0.111016786,0.035673993,0,0,0
5276,1234,1206,0.530781925,0.217281312,0.916629468,0.817064553,1,1,1
5276,1234,1235,10,2,0.426352625,0.035673993,1,0,0
5276,1234,1242,10,4.202036381,0.221759528,0.035673993,0,0,0
5276,1235,1206,10,8.067638397,0.049610911,0.035673993,0,0,0
5276,1235,1234,10,2,0.426352625,0.035673993,1,0,0
5276,1239,1170,10,5.550667286,0.15278271,0.035673993,0,0,0
5276,1239,1129,10,5.504836559,0.155630997,0.035673993,0,0,0
5276,1239,1186,10,3.484942198,0.359808727,0.035673993,1,0,0
5276,1239,1226,10,5.050219536,0.17881115,0.035673993,0,0,0
5276,1239,1210,10,4.092136383,0.245571802,0.035673993,0,0,0
5276,1239,1219,10,5.07977581,0.176904094,0.035673993,0,0,0
5276,1239,1228,10,5.280216217,0.166561686,0.035673993,0,0,0
5276,1239,1202,10,4.018507481,0.251458271,0.035673993,0,0,0
5276,1239,1204,10,3.608981133,0.283656802,0.035673993,0,0,0
5276,1239,1188,10,5.283913612,0.177382157,0.035673993,0,0,0
5276,1242,1206,10,8.242017746,0.063417548,0.035673993,0,0,0
5276,1242,1234,10,4.202036381,0.221759528,0.035673993,0,0,0
5277,1129,1186,10,9.927765846,0.036526433,0.035673993,0,0,0
5277,1129,1239,10,5.580802441,0.153867528,0.035673993,0,0,0
5277,1129,1204,10,6.264458656,0.109284947,0.035673993,0,0,0
5277,1170,1239,10,5.636215687,0.15061753,0.035673993,0,0,0
5277,1170,1204,10,5.728038788,0.129037661,0.035673993,0,0,0
5277,1186,1226,10,9.842910767,0.039191789,0.035673993,0,0,0
